Frame,Object ID,x1,x2,y1,y2,type,category,CBR_MUST,CBR_MAY,drivers_MUST,drivers_MAY
368.0,pedestrian_1,2650.0,2830.0,595.0,765.0,must,1.0,1.0,1.0,1.0,1.0
369.0,pedestrian_1,2645.0,2825.0,595.0,765.0,must,1.0,1.0,1.0,1.0,1.0
370.0,pedestrian_1,2640.0,2820.0,595.0,765.0,must,1.0,1.0,1.0,1.0,1.0
371.0,pedestrian_1,2635.0,2815.0,595.0,765.0,must,1.0,1.0,1.0,1.0,1.0
372.0,pedestrian_1,2630.0,2810.0,595.0,765.0,must,1.0,1.0,1.0,1.0,1.0
373.0,pedestrian_1,2625.0,2805.0,595.0,765.0,must,1.0,1.0,1.0,1.0,1.0
374.0,pedestrian_1,2620.0,2805.0,595.0,770.0,must,1.0,1.0,1.0,1.0,1.0
375.0,pedestrian_1,2615.0,2800.0,595.0,770.0,must,1.0,1.0,1.0,1.0,1.0
376.0,pedestrian_1,2610.0,2795.0,595.0,770.0,must,1.0,1.0,1.0,1.0,1.0
377.0,pedestrian_1,2610.0,2795.0,600.0,775.0,must,1.0,1.0,1.0,1.0,1.0
378.0,pedestrian_1,2605.0,2790.0,600.0,775.0,must,1.0,1.0,1.0,1.0,1.0
379.0,pedestrian_1,2600.0,2785.0,600.0,775.0,must,1.0,1.0,1.0,1.0,1.0
380.0,pedestrian_1,2595.0,2780.0,600.0,775.0,must,1.0,1.0,1.0,1.0,1.0
381.0,pedestrian_1,2590.0,2780.0,600.0,780.0,must,1.0,1.0,1.0,1.0,1.0
382.0,pedestrian_1,2585.0,2775.0,600.0,780.0,must,1.0,1.0,1.0,1.0,1.0
383.0,pedestrian_1,2580.0,2770.0,600.0,780.0,must,1.0,1.0,1.0,1.0,1.0
384.0,pedestrian_1,2575.0,2765.0,600.0,780.0,must,1.0,1.0,1.0,1.0,1.0
385.0,pedestrian_1,2570.0,2760.0,600.0,780.0,must,1.0,1.0,1.0,1.0,1.0
386.0,pedestrian_1,2565.0,2755.0,600.0,780.0,must,1.0,1.0,1.0,1.0,1.0
387.0,pedestrian_1,2560.0,2750.0,600.0,780.0,must,1.0,1.0,1.0,1.0,1.0
388.0,pedestrian_1,2560.0,2750.0,600.0,780.0,must,1.0,1.0,1.0,1.0,1.0
389.0,pedestrian_1,2555.0,2750.0,600.0,785.0,must,1.0,1.0,1.0,1.0,1.0
390.0,pedestrian_1,2550.0,2745.0,600.0,785.0,must,1.0,1.0,1.0,1.0,1.0
391.0,pedestrian_1,2540.0,2735.0,600.0,785.0,must,1.0,1.0,1.0,1.0,1.0
392.0,pedestrian_1,2535.0,2730.0,595.0,785.0,must,1.0,1.0,1.0,1.0,1.0
393.0,pedestrian_1,2530.0,2725.0,590.0,785.0,must,1.0,1.0,1.0,1.0,1.0
394.0,pedestrian_1,2525.0,2715.0,580.0,785.0,must,1.0,1.0,1.0,1.0,1.0
395.0,pedestrian_1,2515.0,2705.0,570.0,785.0,must,1.0,1.0,1.0,1.0,1.0
396.0,pedestrian_1,2510.0,2700.0,570.0,785.0,must,1.0,1.0,1.0,1.0,1.0
397.0,pedestrian_1,2505.0,2695.0,570.0,785.0,must,1.0,1.0,1.0,1.0,1.0
398.0,pedestrian_1,2505.0,2695.0,570.0,785.0,must,1.0,1.0,1.0,1.0,1.0
399.0,pedestrian_1,2500.0,2690.0,570.0,785.0,must,1.0,1.0,1.0,1.0,1.0
400.0,pedestrian_1,2495.0,2685.0,570.0,785.0,must,1.0,1.0,1.0,1.0,1.0
401.0,pedestrian_1,2490.0,2680.0,570.0,785.0,must,1.0,1.0,1.0,1.0,1.0
402.0,pedestrian_1,2485.0,2675.0,570.0,780.0,must,1.0,1.0,1.0,1.0,1.0
403.0,pedestrian_1,2480.0,2670.0,575.0,785.0,must,1.0,1.0,1.0,1.0,1.0
404.0,pedestrian_1,2480.0,2670.0,575.0,785.0,must,1.0,1.0,1.0,1.0,1.0
405.0,pedestrian_1,2475.0,2665.0,575.0,785.0,must,1.0,1.0,1.0,1.0,1.0
406.0,pedestrian_1,2470.0,2660.0,575.0,785.0,must,1.0,1.0,1.0,1.0,1.0
407.0,pedestrian_1,2465.0,2655.0,575.0,785.0,must,1.0,1.0,1.0,1.0,1.0
408.0,pedestrian_1,2460.0,2650.0,575.0,785.0,must,1.0,1.0,1.0,1.0,1.0
409.0,pedestrian_1,2460.0,2650.0,575.0,785.0,must,1.0,1.0,1.0,1.0,1.0
410.0,pedestrian_1,2455.0,2650.0,575.0,785.0,must,1.0,1.0,1.0,1.0,1.0
411.0,pedestrian_1,2450.0,2645.0,575.0,785.0,must,1.0,1.0,1.0,1.0,1.0
412.0,pedestrian_1,2445.0,2640.0,575.0,785.0,must,1.0,1.0,1.0,1.0,1.0
413.0,pedestrian_1,2440.0,2635.0,575.0,785.0,must,1.0,1.0,1.0,1.0,1.0
414.0,pedestrian_1,2435.0,2630.0,575.0,785.0,must,1.0,1.0,1.0,1.0,1.0
415.0,pedestrian_1,2435.0,2630.0,575.0,785.0,must,1.0,1.0,1.0,1.0,1.0
416.0,pedestrian_1,2430.0,2625.0,580.0,790.0,must,1.0,1.0,1.0,1.0,1.0
417.0,pedestrian_1,2425.0,2620.0,580.0,785.0,must,1.0,1.0,1.0,1.0,1.0
418.0,pedestrian_1,2420.0,2615.0,580.0,785.0,must,1.0,1.0,1.0,1.0,1.0
419.0,pedestrian_1,2415.0,2610.0,580.0,785.0,must,1.0,1.0,1.0,1.0,1.0
420.0,pedestrian_1,2410.0,2605.0,580.0,785.0,must,1.0,1.0,1.0,1.0,1.0
421.0,pedestrian_1,2410.0,2605.0,580.0,785.0,must,1.0,1.0,1.0,1.0,1.0
422.0,pedestrian_1,2400.0,2595.0,580.0,785.0,must,1.0,1.0,1.0,1.0,1.0
423.0,pedestrian_1,2395.0,2590.0,580.0,785.0,must,1.0,1.0,1.0,1.0,1.0
424.0,pedestrian_1,2385.0,2580.0,580.0,785.0,must,1.0,1.0,1.0,1.0,1.0
425.0,pedestrian_1,2380.0,2575.0,580.0,790.0,must,1.0,1.0,1.0,1.0,1.0
426.0,pedestrian_1,2375.0,2575.0,580.0,790.0,must,1.0,1.0,1.0,1.0,1.0
427.0,pedestrian_1,2365.0,2565.0,575.0,785.0,must,1.0,1.0,1.0,1.0,1.0
428.0,pedestrian_1,2360.0,2560.0,575.0,785.0,must,1.0,1.0,1.0,1.0,1.0
429.0,pedestrian_1,2355.0,2555.0,575.0,785.0,must,1.0,1.0,1.0,1.0,1.0
430.0,pedestrian_1,2350.0,2550.0,575.0,785.0,must,1.0,1.0,1.0,1.0,1.0
431.0,pedestrian_1,2340.0,2540.0,575.0,790.0,must,1.0,1.0,1.0,1.0,1.0
432.0,pedestrian_1,2335.0,2540.0,575.0,790.0,must,1.0,1.0,1.0,1.0,1.0
433.0,pedestrian_1,2330.0,2535.0,575.0,790.0,must,1.0,1.0,1.0,1.0,1.0
434.0,pedestrian_1,2320.0,2525.0,570.0,785.0,must,1.0,1.0,1.0,1.0,1.0
435.0,pedestrian_1,2315.0,2520.0,570.0,785.0,must,1.0,1.0,1.0,1.0,1.0
436.0,pedestrian_1,2310.0,2515.0,570.0,790.0,must,1.0,1.0,1.0,1.0,1.0
437.0,pedestrian_1,2300.0,2505.0,570.0,790.0,must,1.0,1.0,1.0,1.0,1.0
438.0,pedestrian_1,2295.0,2505.0,570.0,790.0,must,1.0,1.0,1.0,1.0,1.0
439.0,pedestrian_1,2290.0,2500.0,570.0,790.0,must,1.0,1.0,1.0,1.0,1.0
440.0,pedestrian_1,2280.0,2490.0,570.0,790.0,must,1.0,1.0,1.0,1.0,1.0
441.0,pedestrian_1,2275.0,2485.0,570.0,795.0,must,1.0,1.0,1.0,1.0,1.0
442.0,pedestrian_1,2270.0,2480.0,570.0,795.0,must,1.0,1.0,1.0,1.0,1.0
443.0,pedestrian_1,2260.0,2470.0,565.0,790.0,must,1.0,1.0,1.0,1.0,1.0
444.0,pedestrian_1,2255.0,2465.0,565.0,790.0,must,1.0,1.0,1.0,1.0,1.0
445.0,pedestrian_1,2250.0,2465.0,565.0,790.0,must,1.0,1.0,1.0,1.0,1.0
446.0,pedestrian_1,2240.0,2455.0,565.0,795.0,must,1.0,1.0,1.0,1.0,1.0
447.0,pedestrian_1,2235.0,2450.0,565.0,795.0,must,1.0,1.0,1.0,1.0,1.0
448.0,pedestrian_1,2230.0,2445.0,565.0,795.0,must,1.0,1.0,1.0,1.0,1.0
449.0,pedestrian_1,2225.0,2440.0,565.0,795.0,must,1.0,1.0,1.0,1.0,1.0
450.0,pedestrian_1,2215.0,2430.0,560.0,790.0,must,1.0,1.0,1.0,1.0,1.0
451.0,pedestrian_1,2210.0,2430.0,560.0,790.0,must,1.0,1.0,1.0,1.0,1.0
452.0,pedestrian_1,2205.0,2425.0,560.0,795.0,must,1.0,1.0,1.0,1.0,1.0
453.0,pedestrian_1,2190.0,2410.0,560.0,795.0,must,1.0,1.0,1.0,1.0,1.0
454.0,pedestrian_1,2180.0,2400.0,560.0,795.0,must,1.0,1.0,1.0,1.0,1.0
455.0,pedestrian_1,2175.0,2395.0,560.0,795.0,must,1.0,1.0,1.0,1.0,1.0
456.0,pedestrian_1,2165.0,2385.0,560.0,795.0,must,1.0,1.0,1.0,1.0,1.0
457.0,pedestrian_1,2155.0,2380.0,560.0,795.0,must,1.0,1.0,1.0,1.0,1.0
458.0,pedestrian_1,2150.0,2375.0,560.0,790.0,must,1.0,1.0,1.0,1.0,1.0
459.0,pedestrian_1,2140.0,2365.0,565.0,795.0,must,1.0,1.0,1.0,1.0,1.0
460.0,pedestrian_1,2130.0,2355.0,565.0,795.0,must,1.0,1.0,1.0,1.0,1.0
461.0,pedestrian_1,2120.0,2345.0,565.0,795.0,must,1.0,1.0,1.0,1.0,1.0
462.0,pedestrian_1,2115.0,2345.0,565.0,795.0,must,1.0,1.0,1.0,1.0,1.0
463.0,pedestrian_1,2105.0,2335.0,565.0,795.0,must,1.0,1.0,1.0,1.0,1.0
464.0,pedestrian_1,2095.0,2325.0,565.0,795.0,must,1.0,1.0,1.0,1.0,1.0
465.0,pedestrian_1,2090.0,2320.0,565.0,795.0,must,1.0,1.0,1.0,1.0,1.0
466.0,pedestrian_1,2080.0,2310.0,565.0,795.0,must,1.0,1.0,1.0,1.0,1.0
467.0,pedestrian_1,2070.0,2300.0,565.0,795.0,must,1.0,1.0,1.0,1.0,1.0
468.0,pedestrian_1,2060.0,2290.0,570.0,800.0,must,1.0,1.0,1.0,1.0,1.0
469.0,pedestrian_1,2055.0,2290.0,570.0,795.0,must,1.0,1.0,1.0,1.0,1.0
470.0,pedestrian_1,2045.0,2280.0,570.0,795.0,must,1.0,1.0,1.0,1.0,1.0
471.0,pedestrian_1,2035.0,2270.0,570.0,795.0,must,1.0,1.0,1.0,1.0,1.0
472.0,pedestrian_1,2030.0,2265.0,570.0,795.0,must,1.0,1.0,1.0,1.0,1.0
473.0,pedestrian_1,2020.0,2255.0,570.0,795.0,must,1.0,1.0,1.0,1.0,1.0
474.0,pedestrian_1,2010.0,2250.0,570.0,795.0,must,1.0,1.0,1.0,1.0,1.0
475.0,pedestrian_1,2005.0,2245.0,570.0,795.0,must,1.0,1.0,1.0,1.0,1.0
476.0,pedestrian_1,1995.0,2235.0,570.0,795.0,must,1.0,1.0,1.0,1.0,1.0
477.0,pedestrian_1,1985.0,2225.0,570.0,795.0,must,1.0,1.0,1.0,1.0,1.0
478.0,pedestrian_1,1980.0,2220.0,570.0,790.0,must,1.0,1.0,1.0,1.0,1.0
479.0,pedestrian_1,1970.0,2210.0,575.0,795.0,must,1.0,1.0,1.0,1.0,1.0
480.0,pedestrian_1,1960.0,2200.0,575.0,795.0,must,1.0,1.0,1.0,1.0,1.0
481.0,pedestrian_1,1950.0,2195.0,575.0,795.0,must,1.0,1.0,1.0,1.0,1.0
482.0,pedestrian_1,1935.0,2180.0,575.0,795.0,must,1.0,1.0,1.0,1.0,1.0
483.0,pedestrian_1,1925.0,2170.0,575.0,795.0,must,1.0,1.0,1.0,1.0,1.0
484.0,pedestrian_1,1920.0,2165.0,575.0,795.0,must,1.0,1.0,1.0,1.0,1.0
485.0,pedestrian_1,1910.0,2155.0,575.0,800.0,must,1.0,1.0,1.0,1.0,1.0
486.0,pedestrian_1,1905.0,2150.0,575.0,800.0,must,1.0,1.0,1.0,1.0,1.0
487.0,pedestrian_1,1895.0,2140.0,575.0,800.0,must,1.0,1.0,1.0,1.0,1.0
488.0,pedestrian_1,1890.0,2140.0,570.0,795.0,must,1.0,1.0,1.0,1.0,1.0
489.0,pedestrian_1,1880.0,2130.0,570.0,795.0,must,1.0,1.0,1.0,1.0,1.0
490.0,pedestrian_1,1870.0,2120.0,570.0,800.0,must,1.0,1.0,1.0,1.0,1.0
491.0,pedestrian_1,1865.0,2115.0,570.0,800.0,must,1.0,1.0,1.0,1.0,1.0
492.0,pedestrian_1,1855.0,2105.0,570.0,800.0,must,1.0,1.0,1.0,1.0,1.0
493.0,pedestrian_1,1850.0,2100.0,570.0,800.0,must,1.0,1.0,1.0,1.0,1.0
494.0,pedestrian_1,1840.0,2090.0,570.0,800.0,must,1.0,1.0,1.0,1.0,1.0
495.0,pedestrian_1,1835.0,2085.0,570.0,800.0,must,1.0,1.0,1.0,1.0,1.0
496.0,pedestrian_1,1825.0,2075.0,570.0,805.0,must,1.0,1.0,1.0,1.0,1.0
497.0,pedestrian_1,1815.0,2065.0,570.0,805.0,must,1.0,1.0,1.0,1.0,1.0
498.0,pedestrian_1,1810.0,2065.0,565.0,800.0,must,1.0,1.0,1.0,1.0,1.0
499.0,pedestrian_1,1800.0,2055.0,565.0,800.0,must,1.0,1.0,1.0,1.0,1.0
500.0,pedestrian_1,1795.0,2050.0,565.0,800.0,must,1.0,1.0,1.0,1.0,1.0
501.0,pedestrian_1,1785.0,2040.0,565.0,805.0,must,1.0,1.0,1.0,1.0,1.0
502.0,pedestrian_1,1770.0,2025.0,565.0,805.0,must,1.0,1.0,1.0,1.0,1.0
503.0,pedestrian_1,1760.0,2015.0,565.0,805.0,must,1.0,1.0,1.0,1.0,1.0
504.0,pedestrian_1,1755.0,2015.0,565.0,805.0,must,1.0,1.0,1.0,1.0,1.0
505.0,pedestrian_1,1745.0,2005.0,565.0,805.0,must,1.0,1.0,1.0,1.0,1.0
506.0,pedestrian_1,1735.0,1995.0,565.0,805.0,must,1.0,1.0,1.0,1.0,1.0
507.0,pedestrian_1,1730.0,1990.0,565.0,805.0,must,1.0,1.0,1.0,1.0,1.0
508.0,pedestrian_1,1720.0,1985.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
509.0,pedestrian_1,1710.0,1975.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
510.0,pedestrian_1,1705.0,1970.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
511.0,pedestrian_1,1695.0,1960.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
512.0,pedestrian_1,1685.0,1955.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
513.0,pedestrian_1,1680.0,1950.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
514.0,pedestrian_1,1670.0,1940.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
515.0,pedestrian_1,1660.0,1930.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
516.0,pedestrian_1,1655.0,1930.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
517.0,pedestrian_1,1645.0,1920.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
518.0,pedestrian_1,1635.0,1910.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
519.0,pedestrian_1,1630.0,1905.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
520.0,pedestrian_1,1620.0,1900.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
521.0,pedestrian_1,1615.0,1895.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
522.0,pedestrian_1,1605.0,1885.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
523.0,pedestrian_1,1595.0,1875.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
524.0,pedestrian_1,1590.0,1875.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
525.0,pedestrian_1,1580.0,1865.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
526.0,pedestrian_1,1570.0,1855.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
527.0,pedestrian_1,1565.0,1850.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
528.0,pedestrian_1,1555.0,1845.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
529.0,pedestrian_1,1545.0,1835.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
530.0,pedestrian_1,1540.0,1830.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
531.0,pedestrian_1,1530.0,1820.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
532.0,pedestrian_1,1520.0,1815.0,550.0,805.0,must,1.0,1.0,1.0,1.0,1.0
533.0,pedestrian_1,1515.0,1810.0,550.0,805.0,must,1.0,1.0,1.0,1.0,1.0
534.0,pedestrian_1,1505.0,1800.0,550.0,805.0,must,1.0,1.0,1.0,1.0,1.0
535.0,pedestrian_1,1495.0,1790.0,550.0,805.0,must,1.0,1.0,1.0,1.0,1.0
536.0,pedestrian_1,1480.0,1780.0,550.0,805.0,must,1.0,1.0,1.0,1.0,1.0
537.0,pedestrian_1,1475.0,1775.0,550.0,805.0,must,1.0,1.0,1.0,1.0,1.0
538.0,pedestrian_1,1475.0,1775.0,550.0,805.0,must,1.0,1.0,1.0,1.0,1.0
539.0,pedestrian_1,1470.0,1770.0,550.0,805.0,must,1.0,1.0,1.0,1.0,1.0
540.0,pedestrian_1,1465.0,1765.0,550.0,805.0,must,1.0,1.0,1.0,1.0,1.0
541.0,pedestrian_1,1460.0,1755.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
542.0,pedestrian_1,1460.0,1755.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
543.0,pedestrian_1,1455.0,1750.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
544.0,pedestrian_1,1450.0,1745.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
545.0,pedestrian_1,1450.0,1745.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
546.0,pedestrian_1,1445.0,1740.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
547.0,pedestrian_1,1440.0,1735.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
548.0,pedestrian_1,1435.0,1730.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
549.0,pedestrian_1,1435.0,1730.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
550.0,pedestrian_1,1430.0,1725.0,555.0,805.0,must,1.0,1.0,1.0,1.0,1.0
551.0,pedestrian_1,1425.0,1715.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
552.0,pedestrian_1,1425.0,1715.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
553.0,pedestrian_1,1420.0,1710.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
554.0,pedestrian_1,1415.0,1705.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
555.0,pedestrian_1,1410.0,1700.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
556.0,pedestrian_1,1410.0,1700.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
557.0,pedestrian_1,1405.0,1695.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
558.0,pedestrian_1,1400.0,1690.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
559.0,pedestrian_1,1400.0,1690.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
560.0,pedestrian_1,1395.0,1685.0,560.0,805.0,must,1.0,1.0,1.0,1.0,1.0
561.0,pedestrian_1,1390.0,1675.0,565.0,805.0,must,1.0,1.0,1.0,1.0,1.0
562.0,pedestrian_1,1385.0,1670.0,565.0,805.0,must,1.0,1.0,1.0,1.0,1.0
563.0,pedestrian_1,1385.0,1670.0,565.0,805.0,must,1.0,1.0,1.0,1.0,1.0
564.0,pedestrian_1,1380.0,1665.0,565.0,805.0,must,1.0,1.0,1.0,1.0,1.0
565.0,pedestrian_1,1375.0,1660.0,565.0,805.0,must,1.0,1.0,1.0,1.0,1.0
566.0,pedestrian_1,1375.0,1660.0,565.0,805.0,must,1.0,1.0,1.0,1.0,1.0
567.0,pedestrian_1,1370.0,1655.0,565.0,805.0,must,1.0,1.0,1.0,1.0,1.0
568.0,pedestrian_1,1365.0,1650.0,565.0,805.0,must,1.0,1.0,1.0,1.0,1.0
569.0,pedestrian_1,1360.0,1645.0,565.0,805.0,must,1.0,1.0,1.0,1.0,1.0
570.0,pedestrian_1,1360.0,1645.0,565.0,805.0,must,1.0,1.0,1.0,1.0,1.0
571.0,pedestrian_1,1355.0,1635.0,570.0,805.0,must,1.0,1.0,1.0,1.0,1.0
572.0,pedestrian_1,1350.0,1630.0,570.0,805.0,must,1.0,1.0,1.0,1.0,1.0
573.0,pedestrian_1,1350.0,1630.0,570.0,805.0,must,1.0,1.0,1.0,1.0,1.0
574.0,pedestrian_1,1345.0,1625.0,570.0,805.0,must,1.0,1.0,1.0,1.0,1.0
575.0,pedestrian_1,1340.0,1620.0,570.0,805.0,must,1.0,1.0,1.0,1.0,1.0
576.0,pedestrian_1,1335.0,1615.0,570.0,805.0,must,1.0,1.0,1.0,1.0,1.0
577.0,pedestrian_1,1335.0,1615.0,570.0,805.0,must,1.0,1.0,1.0,1.0,1.0
578.0,pedestrian_1,1330.0,1610.0,570.0,805.0,must,1.0,1.0,1.0,1.0,1.0
579.0,pedestrian_1,1325.0,1605.0,570.0,805.0,must,1.0,1.0,1.0,1.0,1.0
580.0,pedestrian_1,1325.0,1605.0,570.0,805.0,must,1.0,1.0,1.0,1.0,1.0
581.0,pedestrian_1,1320.0,1595.0,575.0,805.0,must,1.0,1.0,1.0,1.0,1.0
582.0,pedestrian_1,1315.0,1590.0,575.0,805.0,must,1.0,1.0,1.0,1.0,1.0
583.0,pedestrian_1,1310.0,1585.0,575.0,805.0,must,1.0,1.0,1.0,1.0,1.0
584.0,pedestrian_1,1305.0,1580.0,575.0,805.0,must,1.0,1.0,1.0,1.0,1.0
585.0,pedestrian_1,1295.0,1570.0,575.0,805.0,must,1.0,1.0,1.0,1.0,1.0
586.0,pedestrian_1,1290.0,1565.0,575.0,805.0,must,1.0,1.0,1.0,1.0,1.0
587.0,pedestrian_1,1280.0,1555.0,575.0,805.0,must,1.0,1.0,1.0,1.0,1.0
588.0,pedestrian_1,1275.0,1555.0,575.0,805.0,must,1.0,1.0,1.0,1.0,1.0
589.0,pedestrian_1,1265.0,1545.0,575.0,810.0,must,1.0,1.0,1.0,1.0,1.0
590.0,pedestrian_1,1260.0,1540.0,575.0,810.0,must,1.0,1.0,1.0,1.0,1.0
591.0,pedestrian_1,1250.0,1530.0,575.0,810.0,must,1.0,1.0,1.0,1.0,1.0
592.0,pedestrian_1,1245.0,1525.0,575.0,810.0,must,1.0,1.0,1.0,1.0,1.0
593.0,pedestrian_1,1235.0,1515.0,575.0,810.0,must,1.0,1.0,1.0,1.0,1.0
594.0,pedestrian_1,1230.0,1515.0,575.0,810.0,must,1.0,1.0,1.0,1.0,1.0
595.0,pedestrian_1,1220.0,1505.0,575.0,810.0,must,1.0,1.0,1.0,1.0,1.0
596.0,pedestrian_1,1215.0,1500.0,575.0,815.0,must,1.0,1.0,1.0,1.0,1.0
597.0,pedestrian_1,1205.0,1490.0,575.0,815.0,must,1.0,1.0,1.0,1.0,1.0
598.0,pedestrian_1,1200.0,1485.0,575.0,815.0,must,1.0,1.0,1.0,1.0,1.0
599.0,pedestrian_1,1190.0,1475.0,575.0,815.0,must,1.0,1.0,1.0,1.0,1.0
600.0,pedestrian_1,1180.0,1470.0,580.0,820.0,must,1.0,1.0,1.0,1.0,1.0
601.0,pedestrian_1,1175.0,1465.0,580.0,820.0,must,1.0,1.0,1.0,1.0,1.0
602.0,pedestrian_1,1165.0,1455.0,580.0,820.0,must,1.0,1.0,1.0,1.0,1.0
603.0,pedestrian_1,1160.0,1450.0,580.0,820.0,must,1.0,1.0,1.0,1.0,1.0
604.0,pedestrian_1,1150.0,1440.0,580.0,820.0,must,1.0,1.0,1.0,1.0,1.0
605.0,pedestrian_1,1145.0,1435.0,580.0,825.0,must,1.0,1.0,1.0,1.0,1.0
606.0,pedestrian_1,1135.0,1425.0,580.0,825.0,must,1.0,1.0,1.0,1.0,1.0
607.0,pedestrian_1,1130.0,1425.0,580.0,825.0,must,1.0,1.0,1.0,1.0,1.0
608.0,pedestrian_1,1120.0,1415.0,580.0,825.0,must,1.0,1.0,1.0,1.0,1.0
609.0,pedestrian_1,1115.0,1410.0,580.0,825.0,must,1.0,1.0,1.0,1.0,1.0
610.0,pedestrian_1,1105.0,1400.0,580.0,825.0,must,1.0,1.0,1.0,1.0,1.0
611.0,pedestrian_1,1100.0,1395.0,580.0,825.0,must,1.0,1.0,1.0,1.0,1.0
612.0,pedestrian_1,1090.0,1385.0,580.0,830.0,must,1.0,1.0,1.0,1.0,1.0
613.0,pedestrian_1,1085.0,1385.0,580.0,830.0,must,1.0,1.0,1.0,1.0,1.0
614.0,pedestrian_1,1075.0,1375.0,580.0,830.0,must,1.0,1.0,1.0,1.0,1.0
615.0,pedestrian_1,1060.0,1360.0,580.0,830.0,must,1.0,1.0,1.0,1.0,1.0
616.0,pedestrian_1,1050.0,1350.0,580.0,830.0,must,1.0,1.0,1.0,1.0,1.0
617.0,pedestrian_1,1045.0,1345.0,580.0,830.0,must,1.0,1.0,1.0,1.0,1.0
618.0,pedestrian_1,1035.0,1340.0,580.0,830.0,must,1.0,1.0,1.0,1.0,1.0
619.0,pedestrian_1,1025.0,1330.0,580.0,830.0,must,1.0,1.0,1.0,1.0,1.0
620.0,pedestrian_1,1015.0,1320.0,580.0,830.0,must,1.0,1.0,1.0,1.0,1.0
621.0,pedestrian_1,1010.0,1315.0,580.0,830.0,must,1.0,1.0,1.0,1.0,1.0
622.0,pedestrian_1,1000.0,1305.0,580.0,830.0,must,1.0,1.0,1.0,1.0,1.0
623.0,pedestrian_1,990.0,1295.0,580.0,830.0,must,1.0,1.0,1.0,1.0,1.0
624.0,pedestrian_1,985.0,1295.0,580.0,830.0,must,1.0,1.0,1.0,1.0,1.0
625.0,pedestrian_1,975.0,1285.0,580.0,830.0,must,1.0,1.0,1.0,1.0,1.0
626.0,pedestrian_1,965.0,1275.0,580.0,830.0,must,1.0,1.0,1.0,1.0,1.0
627.0,pedestrian_1,955.0,1265.0,585.0,835.0,must,1.0,1.0,1.0,1.0,1.0
628.0,pedestrian_1,950.0,1260.0,585.0,835.0,must,1.0,1.0,1.0,1.0,1.0
629.0,pedestrian_1,940.0,1250.0,585.0,835.0,must,1.0,1.0,1.0,1.0,1.0
630.0,pedestrian_1,930.0,1245.0,585.0,835.0,must,1.0,1.0,1.0,1.0,1.0
631.0,pedestrian_1,925.0,1240.0,585.0,835.0,must,1.0,1.0,1.0,1.0,1.0
632.0,pedestrian_1,915.0,1230.0,585.0,835.0,must,1.0,1.0,1.0,1.0,1.0
633.0,pedestrian_1,905.0,1220.0,585.0,835.0,must,1.0,1.0,1.0,1.0,1.0
634.0,pedestrian_1,895.0,1210.0,585.0,835.0,must,1.0,1.0,1.0,1.0,1.0
635.0,pedestrian_1,890.0,1210.0,585.0,835.0,must,1.0,1.0,1.0,1.0,1.0
